,Unnamed: 0,player_name,fixture,opponent_team,game_points,venue,team_h_score,team_a_score,gameweek,game_minutes_played,match_goals_scored,game_assists,game_clean_sheets,game_goals_conceded,game_own_goals,game_penalties_saved,game_penalties_missed,game_yellow_cards,game_red_cards,game_saves,game_bonus,game_xG,game_xA,value,selected_by(%),price,bonus_x.1,total_goals_scored,total_assists,clean_sheets_x.1,total_clean_sheets,total_goals_conceded,total_own_goals,total_penalties_saved,total_penalties_missed,total_yellow_cards,total_red_cards,total_bonus,total_starts,total_xG,total_xA,total_points
1818,1818,Davis,178,Spurs,0,Away,0.0,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1819,1819,Davis,182,Wolves,0,Home,1.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1820,1820,Davis,191,Leeds,0,Home,2.0,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1821,1821,Davis,209,Southampton,0,Away,0.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1822,1822,Davis,211,Leicester,0,Home,2.0,4.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1823,1823,Davis,228,Man City,0,Away,3.0,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1824,1824,Davis,231,Arsenal,0,Home,2.0,4.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1825,1825,Davis,243,Everton,0,Away,0.0,2.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1826,1826,Davis,252,Crystal Palace,0,Home,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1827,1827,Davis,270,West Ham,0,Away,1.0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1828,1828,Davis,272,Bournemouth,0,Home,3.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1829,1829,Davis,284,Chelsea,0,Away,0.0,2.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1830,1830,Davis,66,Leicester,0,Away,1.0,2.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1831,1831,Davis,291,Nott'm Forest,0,Home,2.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1832,1832,Davis,301,Newcastle,0,Home,3.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1833,1833,Davis,313,Brentford,0,Away,1.0,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1834,1834,Davis,321,Fulham,0,Home,1.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1835,1835,Davis,339,Man Utd,0,Away,1.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1836,1836,Kamara,2,Bournemouth,2,Away,2.0,0.0,1,81,0,0,0,2,0,0,0,0,0,0,0,0.03,0.08,50,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1837,1837,Kamara,12,Everton,2,Home,2.0,1.0,2,90,0,0,0,1,0,0,0,0,0,0,0,0.0,0.02,50,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1838,1838,Kamara,22,Crystal Palace,2,Away,3.0,1.0,3,90,0,0,0,3,0,0,0,0,0,0,0,0.0,0.01,50,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1839,1839,Kamara,32,West Ham,1,Home,0.0,1.0,4,90,0,0,0,1,0,0,0,1,0,0,0,0.0,0.01,50,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1840,1840,Kamara,41,Arsenal,2,Away,2.0,1.0,5,82,0,0,0,2,0,0,0,0,0,0,0,0.0,0.01,50,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1841,1841,Kamara,51,Man City,2,Home,1.0,1.0,6,90,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,49,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1842,1842,Kamara,71,Southampton,1,Home,1.0,0.0,8,43,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,49,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1843,1843,Kamara,85,Leeds,0,Away,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,49,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1844,1844,Kamara,99,Nott'm Forest,0,Away,1.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1845,1845,Kamara,101,Chelsea,0,Home,0.0,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1846,1846,Kamara,116,Fulham,0,Away,3.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1847,1847,Kamara,121,Brentford,0,Home,4.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1848,1848,Kamara,140,Newcastle,0,Away,4.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1849,1849,Kamara,141,Man Utd,1,Home,3.0,1.0,15,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1850,1850,Kamara,152,Brighton,1,Away,1.0,2.0,16,90,0,0,0,1,0,0,0,1,0,0,0,0.02,0.01,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1851,1851,Kamara,162,Liverpool,2,Home,1.0,3.0,17,84,0,0,0,3,0,0,0,0,0,0,0,0.0,0.02,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1852,1852,Kamara,178,Spurs,3,Away,0.0,2.0,18,90,0,0,1,0,0,0,0,0,0,0,0,0.0,0.03,48,0.1,4.8,0,0,1,1,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1853,1853,Kamara,182,Wolves,2,Home,1.0,1.0,19,90,0,0,0,1,0,0,0,0,0,0,0,0.04,0.02,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1854,1854,Kamara,191,Leeds,4,Home,2.0,1.0,20,90,0,1,0,1,0,0,0,1,0,0,0,0.0,0.02,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1855,1855,Kamara,209,Southampton,3,Away,0.0,1.0,21,90,0,0,1,0,0,0,0,0,0,0,0,0.06,0.03,48,0.1,4.8,0,0,1,1,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1856,1856,Kamara,211,Leicester,2,Home,2.0,4.0,22,81,0,0,0,4,0,0,0,0,0,0,0,0.0,0.07,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1857,1857,Kamara,228,Man City,2,Away,3.0,1.0,23,90,0,0,0,3,0,0,0,0,0,0,0,0.0,0.19,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1858,1858,Kamara,231,Arsenal,2,Home,2.0,4.0,24,90,0,0,0,4,0,0,0,0,0,0,0,0.0,0.01,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1859,1859,Kamara,243,Everton,3,Away,0.0,2.0,25,90,0,0,1,0,0,0,0,0,0,0,0,0.0,0.23,48,0.1,4.8,0,0,1,1,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1860,1860,Kamara,252,Crystal Palace,1,Home,1.0,0.0,26,58,0,0,0,0,0,0,0,0,0,0,0,0.0,0.13,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1861,1861,Kamara,270,West Ham,0,Away,1.0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1862,1862,Kamara,272,Bournemouth,0,Home,3.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1863,1863,Kamara,284,Chelsea,0,Away,0.0,2.0,29,45,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1864,1864,Kamara,66,Leicester,0,Away,1.0,2.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1865,1865,Kamara,291,Nott'm Forest,0,Home,2.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1866,1866,Kamara,301,Newcastle,0,Home,3.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1867,1867,Kamara,313,Brentford,0,Away,1.0,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1868,1868,Kamara,321,Fulham,0,Home,1.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1869,1869,Kamara,339,Man Utd,0,Away,1.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.1,4.8,0,0,1,0,3,27,0,0,0,4,0,0,19,0.15,0.89,38
1870,1870,Archer,2,Bournemouth,1,Away,2.0,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1871,1871,Archer,12,Everton,0,Home,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1872,1872,Archer,22,Crystal Palace,0,Away,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1873,1873,Archer,32,West Ham,1,Home,0.0,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1874,1874,Archer,41,Arsenal,0,Away,2.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1875,1875,Archer,51,Man City,0,Home,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,44,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1876,1876,Archer,71,Southampton,0,Home,1.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1877,1877,Archer,85,Leeds,0,Away,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1878,1878,Archer,99,Nott'm Forest,1,Away,1.0,1.0,10,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01,43,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1879,1879,Archer,101,Chelsea,0,Home,0.0,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1880,1880,Archer,116,Fulham,1,Away,3.0,0.0,12,9,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,43,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1881,1881,Archer,121,Brentford,1,Home,4.0,0.0,13,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1882,1882,Archer,140,Newcastle,0,Away,4.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1883,1883,Archer,141,Man Utd,0,Home,3.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,43,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1884,1884,Archer,152,Brighton,1,Away,1.0,2.0,16,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1885,1885,Archer,162,Liverpool,0,Home,1.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1886,1886,Archer,178,Spurs,0,Away,0.0,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1887,1887,Archer,182,Wolves,0,Home,1.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1888,1888,Archer,191,Leeds,0,Home,2.0,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1889,1889,Archer,209,Southampton,0,Away,0.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1890,1890,Archer,211,Leicester,0,Home,2.0,4.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1891,1891,Archer,228,Man City,0,Away,3.0,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1892,1892,Archer,231,Arsenal,0,Home,2.0,4.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1893,1893,Archer,243,Everton,0,Away,0.0,2.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1894,1894,Archer,252,Crystal Palace,0,Home,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1895,1895,Archer,270,West Ham,0,Away,1.0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1896,1896,Archer,272,Bournemouth,0,Home,3.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1897,1897,Archer,284,Chelsea,0,Away,0.0,2.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1898,1898,Archer,66,Leicester,0,Away,1.0,2.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1899,1899,Archer,291,Nott'm Forest,0,Home,2.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1900,1900,Archer,301,Newcastle,0,Home,3.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1901,1901,Archer,313,Brentford,0,Away,1.0,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1902,1902,Archer,321,Fulham,0,Home,1.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1903,1903,Archer,339,Man Utd,0,Away,1.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42,1.7,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.01,6
1904,1904,Philogene-Bidace,2,Bournemouth,0,Away,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1905,1905,Philogene-Bidace,12,Everton,0,Home,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1906,1906,Philogene-Bidace,22,Crystal Palace,0,Away,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1907,1907,Philogene-Bidace,32,West Ham,0,Home,0.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1908,1908,Philogene-Bidace,41,Arsenal,0,Away,2.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1909,1909,Philogene-Bidace,51,Man City,0,Home,1.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1910,1910,Philogene-Bidace,71,Southampton,0,Home,1.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1911,1911,Philogene-Bidace,85,Leeds,0,Away,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1912,1912,Philogene-Bidace,99,Nott'm Forest,0,Away,1.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1913,1913,Philogene-Bidace,101,Chelsea,0,Home,0.0,2.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1914,1914,Philogene-Bidace,116,Fulham,0,Away,3.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1915,1915,Philogene-Bidace,121,Brentford,0,Home,4.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1916,1916,Philogene-Bidace,140,Newcastle,0,Away,4.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1917,1917,Philogene-Bidace,141,Man Utd,0,Home,3.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1918,1918,Philogene-Bidace,152,Brighton,0,Away,1.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1919,1919,Philogene-Bidace,162,Liverpool,0,Home,1.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1920,1920,Philogene-Bidace,178,Spurs,0,Away,0.0,2.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1921,1921,Philogene-Bidace,182,Wolves,0,Home,1.0,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1922,1922,Philogene-Bidace,191,Leeds,0,Home,2.0,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1923,1923,Philogene-Bidace,209,Southampton,0,Away,0.0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1924,1924,Philogene-Bidace,211,Leicester,0,Home,2.0,4.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1925,1925,Philogene-Bidace,228,Man City,0,Away,3.0,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1926,1926,Philogene-Bidace,231,Arsenal,0,Home,2.0,4.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1927,1927,Philogene-Bidace,243,Everton,0,Away,0.0,2.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1928,1928,Philogene-Bidace,252,Crystal Palace,0,Home,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1929,1929,Philogene-Bidace,270,West Ham,0,Away,1.0,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1930,1930,Philogene-Bidace,272,Bournemouth,0,Home,3.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1931,1931,Philogene-Bidace,284,Chelsea,0,Away,0.0,2.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1932,1932,Philogene-Bidace,66,Leicester,0,Away,1.0,2.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1933,1933,Philogene-Bidace,291,Nott'm Forest,0,Home,2.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1934,1934,Philogene-Bidace,301,Newcastle,0,Home,3.0,0.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1935,1935,Philogene-Bidace,313,Brentford,0,Away,1.0,1.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1936,1936,Philogene-Bidace,321,Fulham,0,Home,1.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1937,1937,Philogene-Bidace,339,Man Utd,0,Away,1.0,0.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
1938,1938,Guilbert,2,Bournemouth,0,Away,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,40,0.6,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
