,Gameweek,Player Name,Position,Opponent,Team,Gameweek Points,Venue,Home Team Score,Away Team Score,Minutes Played,Goals Scored,Assists,Clean Sheets,Goals Conceded,xG Conceded,Own Goals,Penalties Saved,Penalties Missed,Yellow Cards,Red Cards,Saves,Bonus,xG,xA,Selected By(%),Price,Total Goals Scored,Total Assists,Clean Sheets,Total Clean Sheets,Total Goals Conceded,Total xG Conceded,Total Own Goals,Total Saves,Total Penalties Saved,Total Penalties Missed,Total Yellow Cards,Total Red Cards,Total Bonus,Total Starts,Total xG,Total xA,Total Points
3702,5,Jansson,Defender,Crystal Palace,Brentford,0,Away,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3703,6,Jansson,Defender,Leeds,Brentford,1,Home,5.0,2.0,90,0,0,0,2,1.92,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3704,8,Jansson,Defender,Arsenal,Brentford,1,Home,0.0,3.0,90,0,0,0,3,1.52,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3705,9,Jansson,Defender,Bournemouth,Brentford,6,Away,0.0,0.0,63,0,0,1,0,0.26,0,0,0,0,0,0,0,0.02,0.0,0.3,4.2,1,0,1,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3706,10,Jansson,Defender,Newcastle,Brentford,0,Away,5.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3707,11,Jansson,Defender,Brighton,Brentford,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3708,12,Jansson,Defender,Chelsea,Brentford,0,Home,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3709,13,Jansson,Defender,Aston Villa,Brentford,0,Away,4.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3710,14,Jansson,Defender,Wolves,Brentford,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3711,15,Jansson,Defender,Nott'm Forest,Brentford,0,Away,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3712,16,Jansson,Defender,Man City,Brentford,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3713,17,Jansson,Defender,Spurs,Brentford,0,Home,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3714,18,Jansson,Defender,West Ham,Brentford,1,Away,0.0,2.0,1,0,0,0,0,0.04,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3715,19,Jansson,Defender,Liverpool,Brentford,0,Home,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3716,20,Jansson,Defender,Bournemouth,Brentford,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3717,21,Jansson,Defender,Leeds,Brentford,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3718,22,Jansson,Defender,Southampton,Brentford,0,Home,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3719,23,Jansson,Defender,Arsenal,Brentford,0,Away,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3720,24,Jansson,Defender,Crystal Palace,Brentford,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3721,26,Jansson,Defender,Fulham,Brentford,0,Home,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3722,27,Jansson,Defender,Everton,Brentford,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3723,27,Jansson,Defender,Southampton,Brentford,1,Away,0.0,2.0,12,0,0,0,0,0.08,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3724,28,Jansson,Defender,Leicester,Brentford,1,Home,1.0,1.0,1,0,0,0,0,0.06,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3725,29,Jansson,Defender,Brighton,Brentford,7,Away,3.0,3.0,90,1,0,0,3,4.45,0,0,0,0,0,0,0,0.08,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3726,29,Jansson,Defender,Man Utd,Brentford,2,Away,1.0,0.0,90,0,0,0,1,1.1,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3727,30,Jansson,Defender,Newcastle,Brentford,1,Home,1.0,2.0,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0.24,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3728,31,Jansson,Defender,Wolves,Brentford,0,Away,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3729,32,Jansson,Defender,Aston Villa,Brentford,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3730,33,Jansson,Defender,Chelsea,Brentford,0,Away,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3731,34,Jansson,Defender,Nott'm Forest,Brentford,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3732,35,Jansson,Defender,Liverpool,Brentford,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3733,36,Jansson,Defender,West Ham,Brentford,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.3,4.2,1,0,0,2,14,13.51,0,0,0,0,0,0,0,9,0.34,0.11,29
3734,1,Nørgaard,Midfielder,Leicester,Brentford,2,Away,2.0,2.0,72,0,0,0,2,0.52,0,0,0,0,0,0,0,0.0,0.01,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3735,2,Nørgaard,Midfielder,Man Utd,Brentford,3,Home,4.0,0.0,79,0,0,1,0,0.74,0,0,0,0,0,0,0,0.0,0.01,0.2,5.3,1,6,1,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3736,3,Nørgaard,Midfielder,Fulham,Brentford,8,Away,3.0,2.0,90,1,0,0,3,2.54,0,0,0,0,0,0,1,0.16,0.26,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3737,4,Nørgaard,Midfielder,Everton,Brentford,2,Home,1.0,1.0,68,0,0,0,1,0.81,0,0,0,0,0,0,0,0.23,0.03,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3738,5,Nørgaard,Midfielder,Crystal Palace,Brentford,0,Away,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3739,6,Nørgaard,Midfielder,Leeds,Brentford,0,Home,5.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3740,8,Nørgaard,Midfielder,Arsenal,Brentford,0,Home,0.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3741,9,Nørgaard,Midfielder,Bournemouth,Brentford,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3742,10,Nørgaard,Midfielder,Newcastle,Brentford,0,Away,5.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3743,11,Nørgaard,Midfielder,Brighton,Brentford,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3744,12,Nørgaard,Midfielder,Chelsea,Brentford,0,Home,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3745,13,Nørgaard,Midfielder,Aston Villa,Brentford,0,Away,4.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3746,14,Nørgaard,Midfielder,Wolves,Brentford,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3747,15,Nørgaard,Midfielder,Nott'm Forest,Brentford,0,Away,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3748,16,Nørgaard,Midfielder,Man City,Brentford,1,Away,1.0,2.0,28,0,0,0,0,0.75,0,0,0,0,0,0,0,0.0,0.25,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3749,17,Nørgaard,Midfielder,Spurs,Brentford,6,Home,2.0,2.0,81,0,1,0,2,0.81,0,0,0,0,0,0,1,0.04,0.01,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3750,18,Nørgaard,Midfielder,West Ham,Brentford,6,Away,0.0,2.0,90,0,1,1,0,1.24,0,0,0,0,0,0,0,0.24,0.02,0.2,5.3,1,6,1,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3751,19,Nørgaard,Midfielder,Liverpool,Brentford,5,Home,3.0,1.0,90,0,1,0,1,2.03,0,0,0,0,0,0,0,0.07,0.01,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3752,20,Nørgaard,Midfielder,Bournemouth,Brentford,3,Home,2.0,0.0,90,0,0,1,0,0.47,0,0,0,0,0,0,0,0.06,0.01,0.2,5.3,1,6,1,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3753,21,Nørgaard,Midfielder,Leeds,Brentford,3,Away,0.0,0.0,90,0,0,1,0,0.5,0,0,0,0,0,0,0,0.0,0.07,0.2,5.3,1,6,1,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3754,22,Nørgaard,Midfielder,Southampton,Brentford,3,Home,3.0,0.0,90,0,0,1,0,0.63,0,0,0,0,0,0,0,0.0,0.02,0.2,5.3,1,6,1,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3755,23,Nørgaard,Midfielder,Arsenal,Brentford,4,Away,1.0,1.0,90,0,1,0,1,1.68,0,0,0,1,0,0,0,0.14,0.69,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3756,24,Nørgaard,Midfielder,Crystal Palace,Brentford,1,Home,1.0,1.0,83,0,0,0,1,0.96,0,0,0,1,0,0,0,0.26,0.08,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3757,26,Nørgaard,Midfielder,Fulham,Brentford,7,Home,3.0,2.0,90,0,1,0,2,1.42,0,0,0,0,0,0,2,0.0,0.03,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3758,27,Nørgaard,Midfielder,Everton,Brentford,1,Away,1.0,0.0,73,0,0,0,1,1.0,0,0,0,1,0,0,0,0.04,0.16,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3759,27,Nørgaard,Midfielder,Southampton,Brentford,8,Away,0.0,2.0,90,0,1,1,0,0.51,0,0,0,0,0,0,2,0.11,0.0,0.2,5.3,1,6,1,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3760,28,Nørgaard,Midfielder,Leicester,Brentford,1,Home,1.0,1.0,90,0,0,0,1,1.35,0,0,0,1,0,0,0,0.0,0.03,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3761,29,Nørgaard,Midfielder,Brighton,Brentford,2,Away,3.0,3.0,90,0,0,0,3,4.45,0,0,0,0,0,0,0,0.0,0.01,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3762,29,Nørgaard,Midfielder,Man Utd,Brentford,1,Away,1.0,0.0,74,0,0,0,1,0.91,0,0,0,1,0,0,0,0.03,0.01,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3763,30,Nørgaard,Midfielder,Newcastle,Brentford,2,Home,1.0,2.0,80,0,0,0,2,0.8,0,0,0,0,0,0,0,0.09,0.01,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3764,31,Nørgaard,Midfielder,Wolves,Brentford,2,Away,2.0,0.0,90,0,0,0,2,0.73,0,0,0,0,0,0,0,0.17,0.01,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3765,32,Nørgaard,Midfielder,Aston Villa,Brentford,0,Home,1.0,1.0,45,0,0,0,0,0.28,0,0,0,1,0,0,0,0.0,0.01,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3766,33,Nørgaard,Midfielder,Chelsea,Brentford,0,Away,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3767,34,Nørgaard,Midfielder,Nott'm Forest,Brentford,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3768,35,Nørgaard,Midfielder,Liverpool,Brentford,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3769,36,Nørgaard,Midfielder,West Ham,Brentford,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,5.3,1,6,0,6,23,25.13,0,0,0,0,6,0,6,21,1.64,1.74,71
3770,1,Toney,Forward,Leicester,Brentford,8,Away,2.0,2.0,90,1,0,0,2,0.62,0,0,0,0,0,0,2,0.37,0.02,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3771,2,Toney,Forward,Man Utd,Brentford,9,Home,4.0,0.0,90,0,2,1,0,0.92,0,0,0,0,0,0,1,0.02,0.04,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3772,3,Toney,Forward,Fulham,Brentford,8,Away,3.0,2.0,90,1,0,0,3,2.54,0,0,0,0,0,0,2,1.03,0.01,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3773,4,Toney,Forward,Everton,Brentford,2,Home,1.0,1.0,90,0,0,0,1,1.07,0,0,0,0,0,0,0,0.28,0.05,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3774,5,Toney,Forward,Crystal Palace,Brentford,1,Away,1.0,1.0,90,0,0,0,1,0.98,0,0,0,1,0,0,0,0.21,0.61,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3775,6,Toney,Forward,Leeds,Brentford,17,Home,5.0,2.0,90,3,0,0,2,1.92,0,0,0,0,0,0,3,1.13,0.01,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3776,8,Toney,Forward,Arsenal,Brentford,2,Home,0.0,3.0,90,0,0,0,3,1.52,0,0,0,0,0,0,0,0.14,0.05,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3777,9,Toney,Forward,Bournemouth,Brentford,1,Away,0.0,0.0,90,0,0,1,0,0.38,0,0,0,1,0,0,0,0.58,0.03,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3778,10,Toney,Forward,Newcastle,Brentford,5,Away,5.0,1.0,90,1,0,0,5,1.53,0,0,0,1,0,0,0,0.8,0.02,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3779,11,Toney,Forward,Brighton,Brentford,12,Home,2.0,0.0,90,2,0,1,0,1.95,0,0,0,1,0,0,3,1.02,0.08,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3780,12,Toney,Forward,Chelsea,Brentford,2,Home,0.0,0.0,90,0,0,1,0,0.86,0,0,0,0,0,0,0,0.81,0.05,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3781,13,Toney,Forward,Aston Villa,Brentford,2,Away,4.0,0.0,90,0,0,0,4,2.9,0,0,0,0,0,0,0,0.03,0.14,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3782,14,Toney,Forward,Wolves,Brentford,1,Home,1.0,1.0,90,0,0,0,1,0.61,0,0,0,1,0,0,0,0.61,0.01,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3783,15,Toney,Forward,Nott'm Forest,Brentford,0,Away,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3784,16,Toney,Forward,Man City,Brentford,13,Away,1.0,2.0,90,2,0,0,1,1.61,0,0,0,0,0,0,3,1.01,0.08,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3785,17,Toney,Forward,Spurs,Brentford,5,Home,2.0,2.0,90,1,0,0,2,1.07,0,0,0,1,0,0,0,0.82,0.02,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3786,18,Toney,Forward,West Ham,Brentford,12,Away,0.0,2.0,90,1,1,1,0,1.21,0,0,0,0,0,0,3,0.73,0.18,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3787,19,Toney,Forward,Liverpool,Brentford,0,Home,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3788,20,Toney,Forward,Bournemouth,Brentford,9,Home,2.0,0.0,81,1,0,1,0,0.45,0,0,0,0,0,0,3,0.81,0.0,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3789,21,Toney,Forward,Leeds,Brentford,1,Away,0.0,0.0,90,0,0,1,0,0.5,0,0,0,1,0,0,0,0.14,0.01,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3790,22,Toney,Forward,Southampton,Brentford,1,Home,3.0,0.0,90,0,0,1,0,0.63,0,0,0,1,0,0,0,0.38,0.39,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3791,23,Toney,Forward,Arsenal,Brentford,9,Away,1.0,1.0,90,1,0,0,1,1.68,0,0,0,0,0,0,3,1.44,0.4,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3792,24,Toney,Forward,Crystal Palace,Brentford,2,Home,1.0,1.0,90,0,0,0,1,1.11,0,0,0,0,0,0,0,0.11,0.03,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3793,26,Toney,Forward,Fulham,Brentford,8,Home,3.0,2.0,90,1,0,0,2,1.42,0,0,0,0,0,0,2,0.91,0.45,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3794,27,Toney,Forward,Everton,Brentford,2,Away,1.0,0.0,90,0,0,0,1,1.03,0,0,0,0,0,0,0,0.43,0.03,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3795,27,Toney,Forward,Southampton,Brentford,11,Away,0.0,2.0,90,1,1,1,0,0.51,0,0,0,1,0,0,3,0.92,0.13,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3796,28,Toney,Forward,Leicester,Brentford,2,Home,1.0,1.0,90,0,0,0,1,1.35,0,0,0,0,0,0,0,0.16,0.04,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3797,29,Toney,Forward,Brighton,Brentford,9,Away,3.0,3.0,90,1,0,0,3,4.45,0,0,0,0,0,0,3,0.48,0.28,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3798,29,Toney,Forward,Man Utd,Brentford,2,Away,1.0,0.0,90,0,0,0,1,1.1,0,0,0,0,0,0,0,0.12,0.01,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3799,30,Toney,Forward,Newcastle,Brentford,4,Home,1.0,2.0,90,1,0,0,2,1.18,0,0,1,0,0,0,0,2.23,0.04,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3800,31,Toney,Forward,Wolves,Brentford,2,Away,2.0,0.0,90,0,0,0,2,0.73,0,0,0,0,0,0,0,0.5,0.0,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3801,32,Toney,Forward,Aston Villa,Brentford,9,Home,1.0,1.0,90,1,0,0,1,1.91,0,0,0,0,0,0,3,0.4,0.39,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3802,33,Toney,Forward,Chelsea,Brentford,2,Away,0.0,2.0,82,0,0,1,0,1.08,0,0,0,0,0,0,0,0.03,0.0,26.0,7.3,20,4,1,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3803,34,Toney,Forward,Nott'm Forest,Brentford,7,Home,2.0,1.0,90,1,0,0,1,0.75,0,0,0,0,0,0,1,0.04,0.1,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3804,35,Toney,Forward,Liverpool,Brentford,2,Away,1.0,0.0,90,0,0,0,1,2.08,0,0,0,0,0,0,0,0.05,0.02,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3805,36,Toney,Forward,West Ham,Brentford,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,26.0,7.3,20,4,0,10,42,43.65,0,0,0,1,9,0,35,33,18.74,3.72,182
3806,1,Raya,Goalkeeper,Leicester,Brentford,2,Away,2.0,2.0,90,0,0,0,2,0.62,0,0,0,0,0,3,0,0.0,0.0,15.1,4.8,0,0,0,11,45,47.59,1,146,0,0,1,0,20,36,0.11,0.12,156
3807,2,Raya,Goalkeeper,Man Utd,Brentford,7,Home,4.0,0.0,90,0,0,1,0,0.92,0,0,0,0,0,4,0,0.0,0.0,15.1,4.8,0,0,1,11,45,47.59,1,146,0,0,1,0,20,36,0.11,0.12,156
3808,3,Raya,Goalkeeper,Fulham,Brentford,3,Away,3.0,2.0,90,0,0,0,3,2.54,0,0,0,0,0,6,0,0.0,0.0,15.1,4.8,0,0,0,11,45,47.59,1,146,0,0,1,0,20,36,0.11,0.12,156
3809,4,Raya,Goalkeeper,Everton,Brentford,6,Home,1.0,1.0,90,0,0,0,1,1.07,0,0,0,0,0,6,2,0.0,0.0,15.1,4.8,0,0,0,11,45,47.59,1,146,0,0,1,0,20,36,0.11,0.12,156
3810,5,Raya,Goalkeeper,Crystal Palace,Brentford,3,Away,1.0,1.0,90,0,0,0,1,0.98,0,0,0,0,0,3,0,0.0,0.0,15.1,4.8,0,0,0,11,45,47.59,1,146,0,0,1,0,20,36,0.11,0.12,156
3811,6,Raya,Goalkeeper,Leeds,Brentford,2,Home,5.0,2.0,90,0,0,0,2,1.92,0,0,0,0,0,4,0,0.0,0.01,15.1,4.8,0,0,0,11,45,47.59,1,146,0,0,1,0,20,36,0.11,0.12,156
3812,8,Raya,Goalkeeper,Arsenal,Brentford,2,Home,0.0,3.0,90,0,0,0,3,1.52,0,0,0,0,0,4,0,0.0,0.0,15.1,4.8,0,0,0,11,45,47.59,1,146,0,0,1,0,20,36,0.11,0.12,156
