,Gameweek,Player Name,Position,Opponent,Team,Gameweek Points,Venue,Home Team Score,Away Team Score,Minutes Played,Goals Scored,Assists,Clean Sheets,Goals Conceded,xG Conceded,Own Goals,Penalties Saved,Penalties Missed,Yellow Cards,Red Cards,Saves,Bonus,xG,xA,Selected By(%),Price,Total Goals Scored,Total Assists,Clean Sheets,Total Clean Sheets,Total Goals Conceded,Total xG Conceded,Total Own Goals,Total Saves,Total Penalties Saved,Total Penalties Missed,Total Yellow Cards,Total Red Cards,Total Bonus,Total Starts,Total xG,Total xA,Total Points,Availability
21202,36,Ward-Prowse,Midfielder,Fulham,Southampton,2,Home,0.0,2.0,90,0,0,0,2,1.49,0,0,0,0,0,0,0,0.0,0.15,4.9,6.1,8,4,0,4,68,57.47,1,0,0,2,6,0,18,37,5.66,5.26,135,a
21203,37,Ward-Prowse,Midfielder,Brighton,Southampton,4,Away,3.0,1.0,90,0,1,0,3,2.54,0,0,0,1,0,0,0,0.04,0.15,4.9,6.1,8,4,0,4,68,57.47,1,0,0,2,6,0,18,37,5.66,5.26,135,a
21204,1,A.Armstrong,Forward,Spurs,Southampton,1,Away,4.0,1.0,45,0,0,0,2,0.99,0,0,0,0,0,0,0,0.04,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21205,2,A.Armstrong,Forward,Leeds,Southampton,4,Home,2.0,2.0,29,0,1,0,0,0.06,0,0,0,0,0,0,0,0.0,0.13,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21206,3,A.Armstrong,Forward,Leicester,Southampton,2,Away,1.0,2.0,69,0,0,0,1,0.29,0,0,0,0,0,0,0,0.0,0.01,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21207,4,A.Armstrong,Forward,Man Utd,Southampton,2,Home,0.0,1.0,76,0,0,0,1,1.4,0,0,0,0,0,0,0,0.06,0.31,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21208,5,A.Armstrong,Forward,Chelsea,Southampton,9,Home,2.0,1.0,85,1,0,0,1,1.06,0,0,0,0,0,0,3,0.29,0.02,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21209,6,A.Armstrong,Forward,Wolves,Southampton,2,Away,1.0,0.0,82,0,0,0,1,0.8,0,0,0,0,0,0,0,0.13,0.03,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21210,8,A.Armstrong,Forward,Aston Villa,Southampton,2,Away,1.0,0.0,70,0,0,0,1,0.88,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21211,9,A.Armstrong,Forward,Everton,Southampton,1,Home,1.0,2.0,30,0,0,0,0,0.5,0,0,0,0,0,0,0,0.33,0.06,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21212,10,A.Armstrong,Forward,Man City,Southampton,2,Away,4.0,0.0,65,0,0,0,4,2.01,0,0,0,0,0,0,0,0.0,0.02,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21213,11,A.Armstrong,Forward,West Ham,Southampton,2,Home,1.0,1.0,73,0,0,0,1,1.21,0,0,0,0,0,0,0,0.0,0.04,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21214,12,A.Armstrong,Forward,Bournemouth,Southampton,2,Away,0.0,1.0,87,0,0,1,0,0.98,0,0,0,0,0,0,0,0.03,0.02,0.7,5.3,1,1,1,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21215,13,A.Armstrong,Forward,Arsenal,Southampton,2,Home,1.0,1.0,72,0,0,0,1,0.85,0,0,0,0,0,0,0,0.03,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21216,14,A.Armstrong,Forward,Crystal Palace,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21217,15,A.Armstrong,Forward,Newcastle,Southampton,1,Home,1.0,4.0,26,0,0,0,1,0.03,0,0,0,0,0,0,0,0.03,0.04,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21218,16,A.Armstrong,Forward,Liverpool,Southampton,1,Away,3.0,1.0,58,0,0,0,3,1.63,0,0,0,0,0,0,0,0.16,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21219,17,A.Armstrong,Forward,Brighton,Southampton,1,Home,1.0,3.0,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21220,18,A.Armstrong,Forward,Fulham,Southampton,1,Away,2.0,1.0,1,0,0,0,0,0.79,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21221,19,A.Armstrong,Forward,Nott'm Forest,Southampton,1,Home,0.0,1.0,26,0,0,0,0,0.09,0,0,0,0,0,0,0,0.0,0.01,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21222,20,A.Armstrong,Forward,Everton,Southampton,1,Away,1.0,2.0,29,0,0,0,0,0.68,0,0,0,0,0,0,0,0.05,0.01,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21223,21,A.Armstrong,Forward,Aston Villa,Southampton,2,Home,0.0,1.0,83,0,0,0,1,1.42,0,0,0,0,0,0,0,0.31,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21224,22,A.Armstrong,Forward,Brentford,Southampton,1,Away,3.0,0.0,9,0,0,0,0,0.08,0,0,0,0,0,0,0,0.02,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21225,23,A.Armstrong,Forward,Wolves,Southampton,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21226,24,A.Armstrong,Forward,Chelsea,Southampton,1,Away,0.0,1.0,31,0,0,0,0,1.04,0,0,0,0,0,0,0,0.34,0.03,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21227,25,A.Armstrong,Forward,Leeds,Southampton,1,Away,1.0,0.0,8,0,0,0,0,0.09,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21228,26,A.Armstrong,Forward,Leicester,Southampton,0,Home,1.0,0.0,27,0,0,0,0,0.76,0,0,0,1,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21229,27,A.Armstrong,Forward,Man Utd,Southampton,1,Away,0.0,0.0,14,0,0,0,0,0.03,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21230,27,A.Armstrong,Forward,Brentford,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21231,28,A.Armstrong,Forward,Spurs,Southampton,0,Home,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21232,29,A.Armstrong,Forward,West Ham,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21233,30,A.Armstrong,Forward,Man City,Southampton,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21234,31,A.Armstrong,Forward,Crystal Palace,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21235,32,A.Armstrong,Forward,Arsenal,Southampton,1,Away,3.0,3.0,76,0,0,0,1,1.88,0,0,0,1,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21236,33,A.Armstrong,Forward,Bournemouth,Southampton,2,Home,0.0,1.0,75,0,0,0,1,1.0,0,0,0,0,0,0,0,0.19,0.02,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21237,34,A.Armstrong,Forward,Newcastle,Southampton,1,Away,3.0,1.0,20,0,0,0,2,1.67,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21238,35,A.Armstrong,Forward,Nott'm Forest,Southampton,1,Away,4.0,3.0,14,0,0,0,0,0.12,0,0,0,0,0,0,0,0.1,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21239,36,A.Armstrong,Forward,Fulham,Southampton,1,Home,0.0,2.0,8,0,0,0,0,0.05,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21240,37,A.Armstrong,Forward,Brighton,Southampton,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.7,5.3,1,1,0,1,22,22.39,0,0,0,0,2,0,3,14,2.11,0.75,49,a
21241,1,Walker-Peters,Defender,Spurs,Southampton,0,Away,4.0,1.0,90,0,0,0,4,1.54,0,0,0,0,0,0,0,0.0,0.05,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21242,2,Walker-Peters,Defender,Leeds,Southampton,7,Home,2.0,2.0,90,1,0,0,2,1.93,0,0,0,0,0,0,0,0.41,0.06,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21243,3,Walker-Peters,Defender,Leicester,Southampton,2,Away,1.0,2.0,90,0,0,0,1,0.29,0,0,0,0,0,0,0,0.0,0.06,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21244,4,Walker-Peters,Defender,Man Utd,Southampton,2,Home,0.0,1.0,90,0,0,0,1,1.4,0,0,0,0,0,0,0,0.22,0.09,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21245,5,Walker-Peters,Defender,Chelsea,Southampton,2,Home,2.0,1.0,90,0,0,0,1,1.1,0,0,0,0,0,0,0,0.04,0.01,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21246,6,Walker-Peters,Defender,Wolves,Southampton,2,Away,1.0,0.0,90,0,0,0,1,0.8,0,0,0,0,0,0,0,0.0,0.01,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21247,8,Walker-Peters,Defender,Aston Villa,Southampton,2,Away,1.0,0.0,90,0,0,0,1,1.5,0,0,0,0,0,0,0,0.0,0.01,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21248,9,Walker-Peters,Defender,Everton,Southampton,1,Home,1.0,2.0,90,0,0,0,2,1.96,0,0,0,0,0,0,0,0.03,0.22,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21249,10,Walker-Peters,Defender,Man City,Southampton,-1,Away,4.0,0.0,78,0,0,0,4,2.39,0,0,0,1,0,0,0,0.0,0.01,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21250,11,Walker-Peters,Defender,West Ham,Southampton,1,Home,1.0,1.0,90,0,0,0,1,1.68,0,0,0,1,0,0,0,0.0,0.05,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21251,12,Walker-Peters,Defender,Bournemouth,Southampton,6,Away,0.0,1.0,65,0,0,1,0,0.73,0,0,0,0,0,0,0,0.0,0.52,0.6,4.4,1,0,1,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21252,13,Walker-Peters,Defender,Arsenal,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21253,14,Walker-Peters,Defender,Crystal Palace,Southampton,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21254,15,Walker-Peters,Defender,Newcastle,Southampton,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21255,16,Walker-Peters,Defender,Liverpool,Southampton,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21256,17,Walker-Peters,Defender,Brighton,Southampton,1,Home,1.0,3.0,90,0,0,0,3,0.64,0,0,0,0,0,0,0,0.0,0.05,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21257,18,Walker-Peters,Defender,Fulham,Southampton,1,Away,2.0,1.0,90,0,0,0,2,1.53,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21258,19,Walker-Peters,Defender,Nott'm Forest,Southampton,2,Home,0.0,1.0,90,0,0,0,1,1.37,0,0,0,0,0,0,0,0.02,0.09,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21259,20,Walker-Peters,Defender,Everton,Southampton,2,Away,1.0,2.0,90,0,0,0,1,1.41,0,0,0,0,0,0,0,0.0,0.04,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21260,21,Walker-Peters,Defender,Aston Villa,Southampton,2,Home,0.0,1.0,90,0,0,0,1,1.42,0,0,0,0,0,0,0,0.0,0.11,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21261,22,Walker-Peters,Defender,Brentford,Southampton,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21262,23,Walker-Peters,Defender,Wolves,Southampton,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21263,24,Walker-Peters,Defender,Chelsea,Southampton,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21264,25,Walker-Peters,Defender,Leeds,Southampton,1,Away,1.0,0.0,19,0,0,0,1,0.34,0,0,0,0,0,0,0,0.0,0.0,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21265,26,Walker-Peters,Defender,Leicester,Southampton,6,Home,1.0,0.0,90,0,0,1,0,1.9,0,0,0,0,0,0,0,0.0,0.01,0.6,4.4,1,0,1,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21266,27,Walker-Peters,Defender,Man Utd,Southampton,8,Away,0.0,0.0,90,0,0,1,0,0.84,0,0,0,0,0,0,2,0.06,0.31,0.6,4.4,1,0,1,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21267,27,Walker-Peters,Defender,Brentford,Southampton,1,Home,0.0,2.0,58,0,0,0,1,1.45,0,0,0,0,0,0,0,0.0,0.07,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21268,28,Walker-Peters,Defender,Spurs,Southampton,1,Home,3.0,3.0,90,0,0,0,3,2.26,0,0,0,0,0,0,0,0.02,0.15,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21269,29,Walker-Peters,Defender,West Ham,Southampton,2,Away,1.0,0.0,90,0,0,0,1,1.36,0,0,0,0,0,0,0,0.12,0.04,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21270,30,Walker-Peters,Defender,Man City,Southampton,0,Home,1.0,4.0,90,0,0,0,4,2.64,0,0,0,0,0,0,0,0.0,0.01,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21271,31,Walker-Peters,Defender,Crystal Palace,Southampton,1,Home,0.0,2.0,90,0,0,0,2,0.81,0,0,0,0,0,0,0,0.0,0.14,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21272,32,Walker-Peters,Defender,Arsenal,Southampton,0,Away,3.0,3.0,90,0,0,0,3,2.81,0,0,0,1,0,0,0,0.0,0.01,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21273,33,Walker-Peters,Defender,Bournemouth,Southampton,2,Home,0.0,1.0,90,0,0,0,1,1.0,0,0,0,0,0,0,0,0.0,0.09,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21274,34,Walker-Peters,Defender,Newcastle,Southampton,0,Away,3.0,1.0,90,0,0,0,3,4.47,0,0,0,1,0,0,0,0.12,0.01,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21275,35,Walker-Peters,Defender,Nott'm Forest,Southampton,0,Away,4.0,3.0,90,0,0,0,4,1.81,0,0,0,0,0,0,0,0.0,0.13,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21276,36,Walker-Peters,Defender,Fulham,Southampton,1,Home,0.0,2.0,90,0,0,0,2,1.49,0,0,0,0,0,0,0,0.0,0.12,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21277,37,Walker-Peters,Defender,Brighton,Southampton,1,Away,3.0,1.0,90,0,0,0,3,2.54,0,0,0,0,0,0,0,0.0,0.02,0.6,4.4,1,0,0,3,54,47.41,0,0,0,0,4,0,2,29,1.04,2.49,56,a
21278,1,Bednarek,Defender,Spurs,Southampton,0,Away,4.0,1.0,90,0,0,0,4,1.57,0,0,0,0,0,0,0,0.0,0.08,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21279,2,Bednarek,Defender,Leeds,Southampton,1,Home,2.0,2.0,69,0,0,0,2,1.87,0,0,0,0,0,0,0,0.06,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21280,3,Bednarek,Defender,Leicester,Southampton,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21281,4,Bednarek,Defender,Man Utd,Southampton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21282,5,Bednarek,Defender,Chelsea,Southampton,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21283,6,Bednarek,Defender,Man City,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21284,8,Bednarek,Defender,Southampton,Southampton,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21285,9,Bednarek,Defender,Leeds,Southampton,1,Away,0.0,0.0,45,0,0,0,0,0.16,0,0,0,0,0,0,0,0.0,0.01,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21286,10,Bednarek,Defender,Nott'm Forest,Southampton,0,Away,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21287,11,Bednarek,Defender,Chelsea,Southampton,0,Home,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21288,12,Bednarek,Defender,Fulham,Southampton,1,Away,3.0,0.0,45,0,0,0,1,1.01,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21289,13,Bednarek,Defender,Brentford,Southampton,0,Home,4.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21290,14,Bednarek,Defender,Newcastle,Southampton,0,Away,4.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21291,15,Bednarek,Defender,Man Utd,Southampton,0,Home,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21292,16,Bednarek,Defender,Brighton,Southampton,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21293,17,Bednarek,Defender,Liverpool,Southampton,0,Home,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21294,18,Bednarek,Defender,Spurs,Southampton,1,Away,0.0,2.0,8,0,0,0,0,0.02,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21295,19,Bednarek,Defender,Wolves,Southampton,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21296,20,Bednarek,Defender,Leeds,Southampton,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21297,21,Bednarek,Defender,Southampton,Southampton,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21298,22,Bednarek,Defender,Brentford,Southampton,1,Away,3.0,0.0,90,0,0,0,3,2.13,0,0,0,0,0,0,0,0.03,0.01,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21299,23,Bednarek,Defender,Wolves,Southampton,-1,Home,1.0,2.0,90,0,0,0,2,0.78,1,0,0,0,0,0,0,0.24,0.01,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21300,24,Bednarek,Defender,Chelsea,Southampton,7,Away,0.0,1.0,90,0,0,1,0,1.55,0,0,0,0,0,0,1,0.0,0.0,0.2,4.2,0,0,1,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21301,25,Bednarek,Defender,Leeds,Southampton,2,Away,1.0,0.0,90,0,0,0,1,0.86,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21302,26,Bednarek,Defender,Leicester,Southampton,7,Home,1.0,0.0,90,0,0,1,0,1.9,0,0,0,0,0,0,1,0.0,0.0,0.2,4.2,0,0,1,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21303,27,Bednarek,Defender,Man Utd,Southampton,6,Away,0.0,0.0,90,0,0,1,0,0.84,0,0,0,0,0,0,0,0.02,0.08,0.2,4.2,0,0,1,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21304,27,Bednarek,Defender,Brentford,Southampton,0,Home,0.0,2.0,90,0,0,0,2,2.01,0,0,0,1,0,0,0,0.0,0.01,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21305,28,Bednarek,Defender,Spurs,Southampton,1,Home,3.0,3.0,33,0,0,0,0,0.93,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21306,29,Bednarek,Defender,West Ham,Southampton,1,Away,1.0,0.0,90,0,0,0,1,1.36,0,0,0,1,0,0,0,0.0,0.01,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21307,30,Bednarek,Defender,Man City,Southampton,0,Home,1.0,4.0,90,0,0,0,4,2.64,0,0,0,0,0,0,0,0.0,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21308,31,Bednarek,Defender,Crystal Palace,Southampton,0,Home,0.0,2.0,90,0,0,0,2,0.81,0,0,0,1,0,0,0,0.0,0.01,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
21309,32,Bednarek,Defender,Arsenal,Southampton,1,Away,3.0,3.0,40,0,0,0,1,0.54,0,0,0,0,0,0,0,0.02,0.0,0.2,4.2,0,0,0,3,36,32.29,1,0,0,0,5,0,2,20,0.37,0.26,32,a
